stage,kill_advantage,team_advantage,enemy_hero_0,enemy_hero_1,enemy_hero_2,enemy_hero_3,enemy_hero_4,ally_hero_0,ally_hero_1,ally_hero_2,ally_hero_3,enemy_wr_0,enemy_wr_1,enemy_wr_2,enemy_wr_3,enemy_wr_4,ally_wr_0,ally_wr_1,ally_wr_2,ally_wr_3,item_37,item_40,item_96,item_98,item_100,item_102,item_104,item_119,item_127,item_139,item_152,item_156,item_160,item_176,item_204,item_206,item_208,item_210,item_249,item_250,item_254,item_267,item_598,item_610,item_911,item_1107,item_1466,item_1806,item_1808,target_item_0,target_item_1,target_item_2,target_item_3,target_item_4,target_item_5,target_item_6,target_item_7,target_item_8
3,0.9,0.018320698363466725,39,53,87,51,60,16,8,27,62,0.572,0.587,0.448,0.575,0.515,0.52,0.564,0.586,0.574,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,11,20,63,96,108,174,1097,0
4,1.0,0.018320698363466725,39,53,87,51,60,16,8,27,62,0.572,0.587,0.448,0.575,0.515,0.52,0.564,0.586,0.574,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,11,20,63,96,108,168,603,1097,0
0,0.3333333333333333,-0.016624675067873795,135,106,74,121,70,14,26,44,33,0.488,0.59,0.581,0.55,0.549,0.53,0.551,0.483,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,29,42,75,237,1123,0
1,-0.7,-0.016624675067873795,135,106,74,121,70,14,26,44,33,0.488,0.59,0.581,0.55,0.549,0.53,0.551,0.483,0.536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,75,147,170,1123,0,0,0
2,0.6,-0.016624675067873795,135,106,74,121,70,14,26,44,33,0.488,0.59,0.581,0.55,0.549,0.53,0.551,0.483,0.536,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,11,63,75,108,147,174,0,0,0
3,0.2,-0.016624675067873795,135,106,74,121,70,14,26,44,33,0.488,0.59,0.581,0.55,0.549,0.53,0.551,0.483,0.536,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,63,75,108,147,160,174,1097,0
4,0.6,-0.016624675067873795,135,106,74,121,70,14,26,44,33,0.488,0.59,0.581,0.55,0.549,0.53,0.551,0.483,0.536,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,63,108,147,160,603,1097,0,0
0,-0.3333333333333333,-0.041377840176674674,67,87,7,97,100,64,103,29,10,0.584,0.448,0.469,0.542,0.539,0.551,0.549,0.557,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,75,0,0
1,0.3,-0.041377840176674674,67,87,7,97,100,64,103,29,10,0.584,0.448,0.469,0.542,0.539,0.551,0.549,0.557,0.497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,29,63,75,174,236,0
2,0.0,-0.041377840176674674,67,87,7,97,100,64,103,29,10,0.584,0.448,0.469,0.542,0.539,0.551,0.549,0.557,0.497,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,14,63,75,108,174,236,0
3,-0.2,-0.041377840176674674,67,87,7,97,100,64,103,29,10,0.584,0.448,0.469,0.542,0.539,0.551,0.549,0.557,0.497,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,63,75,108,174,236,603,1097,0
4,2.0,-0.041377840176674674,67,87,7,97,100,64,103,29,10,0.584,0.448,0.469,0.542,0.539,0.551,0.549,0.557,0.497,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,63,75,108,236,603,1097,0,0,0
0,0.16666666666666666,-0.009752133696874221,121,110,54,69,17,63,26,38,6,0.55,0.569,0.52,0.588,0.605,0.56,0.551,0.498,0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,25,29,42,63,0
1,0.6,-0.009752133696874221,121,110,54,69,17,63,26,38,6,0.55,0.569,0.52,0.588,0.605,0.56,0.551,0.498,0.587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,174,0,0,0,0
2,1.3,-0.009752133696874221,121,110,54,69,17,63,26,38,6,0.55,0.569,0.52,0.588,0.605,0.56,0.551,0.498,0.587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,108,174,0,0,0
3,0.0,-0.009752133696874221,121,110,54,69,17,63,26,38,6,0.55,0.569,0.52,0.588,0.605,0.56,0.551,0.498,0.587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5,0.18760227234340343,41,50,97,106,100,2,44,111,14,0.573,0.497,0.542,0.59,0.539,0.559,0.483,0.575,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,42,63,0,0,0
1,1.0,0.18760227234340343,41,50,97,106,100,2,44,111,14,0.573,0.497,0.542,0.59,0.539,0.559,0.483,0.575,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,20,63,174,0,0,0,0
2,1.2857142857142858,0.18760227234340343,41,50,97,106,100,2,44,111,14,0.573,0.497,0.542,0.59,0.539,0.559,0.483,0.575,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,108,174,1097,0,0,0
0,0.0,0.037428374481042415,53,71,100,44,76,84,70,22,41,0.587,0.508,0.539,0.587,0.497,0.547,0.534,0.553,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.5,0.037428374481042415,53,71,100,44,76,84,70,22,41,0.587,0.508,0.539,0.587,0.497,0.547,0.534,0.553,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,39,63,75,174,244,0,0
2,1.7,0.037428374481042415,53,71,100,44,76,84,70,22,41,0.587,0.508,0.539,0.587,0.497,0.547,0.534,0.553,0.486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,108,174,216,244,1097
0,-0.8333333333333334,-0.020362617030905916,59,22,38,56,49,123,129,37,1,0.48,0.567,0.528,0.585,0.555,0.511,0.509,0.595,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,39,63,0,0,0,0
1,0.1,-0.020362617030905916,59,22,38,56,49,123,129,37,1,0.48,0.567,0.528,0.585,0.555,0.511,0.509,0.595,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,63,108,0,0,0,0,0
2,-0.1,-0.020362617030905916,59,22,38,56,49,123,129,37,1,0.48,0.567,0.528,0.585,0.555,0.511,0.509,0.595,0.531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,42,63,108,174,1097,0,0
3,1.1,-0.020362617030905916,59,22,38,56,49,123,129,37,1,0.48,0.567,0.528,0.585,0.555,0.511,0.509,0.595,0.531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,63,108,603,1097,1575,0,0
4,1.0,-0.020362617030905916,59,22,38,56,49,123,129,37,1,0.48,0.567,0.528,0.585,0.555,0.511,0.509,0.595,0.531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,63,108,160,603,1097,0,0,0
0,0.8333333333333334,0.09460947712556234,65,22,61,123,6,37,44,63,96,0.542,0.567,0.622,0.581,0.513,0.595,0.483,0.56,0.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,42,63,75,0,0
1,0.1,0.09460947712556234,65,22,61,123,6,37,44,63,96,0.542,0.567,0.622,0.581,0.513,0.595,0.483,0.56,0.579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,108,174,0,0,0
2,0.1,0.09460947712556234,65,22,61,123,6,37,44,63,96,0.542,0.567,0.622,0.581,0.513,0.595,0.483,0.56,0.579,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,16,63,75,108,174,1097,0
3,0.4,0.09460947712556234,65,22,61,123,6,37,44,63,96,0.542,0.567,0.622,0.581,0.513,0.595,0.483,0.56,0.579,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,16,63,75,96,108,1097,0,0
4,0.125,0.09460947712556234,65,22,61,123,6,37,44,63,96,0.542,0.567,0.622,0.581,0.513,0.595,0.483,0.56,0.579,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,16,63,75,96,108,603,1097,0
0,-0.5,-0.09279928599110399,51,60,8,101,76,64,53,112,104,0.575,0.515,0.509,0.598,0.497,0.551,0.528,0.586,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,25,29,42,63,237,0,0
1,-0.1,-0.09279928599110399,51,60,8,101,76,64,53,112,104,0.575,0.515,0.509,0.598,0.497,0.551,0.528,0.586,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,38,42,63,174,237,0,0
2,0.8,-0.09279928599110399,51,60,8,101,76,64,53,112,104,0.575,0.515,0.509,0.598,0.497,0.551,0.528,0.586,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,38,63,108,174,0,0,0
3,-0.3,-0.09279928599110399,51,60,8,101,76,64,53,112,104,0.575,0.515,0.509,0.598,0.497,0.551,0.528,0.586,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,38,63,108,160,174,1575,0
4,1.3333333333333333,-0.09279928599110399,51,60,8,101,76,64,53,112,104,0.575,0.515,0.509,0.598,0.497,0.551,0.528,0.586,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,96,108,160,174,0,0,0
0,0.3333333333333333,-0.08848647519753694,22,20,94,29,110,75,123,53,104,0.567,0.536,0.519,0.489,0.569,0.525,0.511,0.528,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,38,42,63,75
1,1.1,-0.08848647519753694,22,20,94,29,110,75,123,53,104,0.567,0.536,0.519,0.489,0.569,0.525,0.511,0.528,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,38,63,75,174,1097,0,0,0
2,0.7,-0.08848647519753694,22,20,94,29,110,75,123,53,104,0.567,0.536,0.519,0.489,0.569,0.525,0.511,0.528,0.572,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,63,75,108,1097,0,0,0,0
3,2.0,-0.08848647519753694,22,20,94,29,110,75,123,53,104,0.567,0.536,0.519,0.489,0.569,0.525,0.511,0.528,0.572,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,63,75,108,160,1097,1575,0
0,-0.3333333333333333,-0.10312375766817361,97,70,19,51,53,5,10,22,120,0.542,0.549,0.536,0.575,0.587,0.502,0.497,0.553,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.8,-0.10312375766817361,97,70,19,51,53,5,10,22,120,0.542,0.549,0.536,0.575,0.587,0.502,0.497,0.553,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,38,42,63,75,174,0
2,0.6,-0.10312375766817361,97,70,19,51,53,5,10,22,120,0.542,0.549,0.536,0.575,0.587,0.502,0.497,0.553,0.474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,63,75,108,174,0,0
3,1.5714285714285714,-0.10312375766817361,97,70,19,51,53,5,10,22,120,0.542,0.549,0.536,0.575,0.587,0.502,0.497,0.553,0.474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,75,108,160,174,1575,0,0
0,0.16666666666666666,-0.006771970604712241,22,74,10,86,60,136,53,55,6,0.567,0.581,0.552,0.56,0.515,0.514,0.528,0.562,0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,29,42,63,237,1123,0,0
1,-0.2,-0.006771970604712241,22,74,10,86,60,136,53,55,6,0.567,0.581,0.552,0.56,0.515,0.514,0.528,0.562,0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,38,40,42,63,75,174
2,0.3,-0.006771970604712241,22,74,10,86,60,136,53,55,6,0.567,0.581,0.552,0.56,0.515,0.514,0.528,0.562,0.587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,16,40,63,75,108,174,0,0
3,0.0,-0.006771970604712241,22,74,10,86,60,136,53,55,6,0.567,0.581,0.552,0.56,0.515,0.514,0.528,0.562,0.587,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,40,63,75,90,108,174,1097,0
0,0.16666666666666666,-0.029506229439374643,44,96,50,113,119,62,128,106,60,0.587,0.54,0.497,0.626,0.491,0.574,0.48,0.415,0.552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,1.0,-0.029506229439374643,44,96,50,113,119,62,128,106,60,0.587,0.54,0.497,0.626,0.491,0.574,0.48,0.415,0.552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,174,0,0,0,0
2,0.6,-0.029506229439374643,44,96,50,113,119,62,128,106,60,0.587,0.54,0.497,0.626,0.491,0.574,0.48,0.415,0.552,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,63,75,108,174,1097,0,0
3,1.6666666666666667,-0.029506229439374643,44,96,50,113,119,62,128,106,60,0.587,0.54,0.497,0.626,0.491,0.574,0.48,0.415,0.552,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,63,75,108,603,1097,0,0
0,0.0,-0.0955243984984997,73,2,74,19,102,42,86,64,50,0.457,0.522,0.581,0.536,0.481,0.621,0.539,0.551,0.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,29,42,63,0,0,0,0
1,0.3,-0.0955243984984997,73,2,74,19,102,42,86,64,50,0.457,0.522,0.581,0.536,0.481,0.621,0.539,0.551,0.577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,38,63,174,0,0,0
2,0.4,-0.0955243984984997,73,2,74,19,102,42,86,64,50,0.457,0.522,0.581,0.536,0.481,0.621,0.539,0.551,0.577,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,63,108,174,0,0,0
3,1.0,-0.0955243984984997,73,2,74,19,102,42,86,64,50,0.457,0.522,0.581,0.536,0.481,0.621,0.539,0.551,0.577,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,108,160,174,1097,0,0
4,1.0,-0.0955243984984997,73,2,74,19,102,42,86,64,50,0.457,0.522,0.581,0.536,0.481,0.621,0.539,0.551,0.577,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5,-0.07471208047737399,37,22,136,108,39,54,64,77,9,0.498,0.567,0.576,0.503,0.572,0.59,0.551,0.39,0.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,29,42,63,237,0,0,0
1,-0.4,-0.07471208047737399,37,22,136,108,39,54,64,77,9,0.498,0.567,0.576,0.503,0.572,0.59,0.551,0.39,0.563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,38,42,63,174,0,0
2,0.8,-0.07471208047737399,37,22,136,108,39,54,64,77,9,0.498,0.567,0.576,0.503,0.572,0.59,0.551,0.39,0.563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,108,174,1097,0,0,0
3,1.2857142857142858,-0.07471208047737399,37,22,136,108,39,54,64,77,9,0.498,0.567,0.576,0.503,0.572,0.59,0.551,0.39,0.563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,108,603,1097,0,0,0
0,0.6666666666666666,0.049900855943114664,19,14,22,29,106,44,51,84,26,0.536,0.557,0.567,0.489,0.59,0.483,0.546,0.547,0.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,75,0,0,0
1,0.4,0.049900855943114664,19,14,22,29,106,44,51,84,26,0.536,0.557,0.567,0.489,0.59,0.483,0.546,0.547,0.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63,75,147,170,0,0,0,0
2,0.9,0.049900855943114664,19,14,22,29,106,44,51,84,26,0.536,0.557,0.567,0.489,0.59,0.483,0.546,0.547,0.551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,63,75,108,147,174,0,0,0
3,1.3333333333333333,0.049900855943114664,19,14,22,29,106,44,51,84,26,0.536,0.557,0.567,0.489,0.59,0.483,0.546,0.547,0.551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,75,108,147,174,1097,0,0,0
0,0.6666666666666666,-0.13161893865299934,62,56,8,14,108,131,41,11,135,0.55,0.585,0.509,0.557,0.503,0.535,0.486,0.495,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,1123,0
1,1.4,-0.13161893865299934,62,56,8,14,108,131,41,11,135,0.55,0.585,0.509,0.557,0.503,0.535,0.486,0.495,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,20,40,63,75,174,0
2,0.0,-0.13161893865299934,62,56,8,14,108,131,41,11,135,0.55,0.585,0.509,0.557,0.503,0.535,0.486,0.495,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.3333333333333333,0.016856323846119903,44,97,136,63,21,22,73,10,41,0.587,0.542,0.576,0.54,0.542,0.553,0.529,0.497,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,38,42,63,75,0
1,-0.2,0.016856323846119903,44,97,136,63,21,22,73,10,41,0.587,0.542,0.576,0.54,0.542,0.553,0.529,0.497,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,16,63,75,236,0,0,0
2,0.1,0.016856323846119903,44,97,136,63,21,22,73,10,41,0.587,0.542,0.576,0.54,0.542,0.553,0.529,0.497,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,63,75,96,160,236,0,0,0
3,0.5,0.016856323846119903,44,97,136,63,21,22,73,10,41,0.587,0.542,0.576,0.54,0.542,0.553,0.529,0.497,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,63,75,96,160,236,603,0,0
4,0.0,0.016856323846119903,44,97,136,63,21,22,73,10,41,0.587,0.542,0.576,0.54,0.542,0.553,0.529,0.497,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5,0.1033636743934041,74,91,64,6,104,44,35,38,26,0.581,0.505,0.501,0.513,0.488,0.483,0.505,0.498,0.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,40,42,63,0,0
1,0.5,0.1033636743934041,74,91,64,6,104,44,35,38,26,0.581,0.505,0.501,0.513,0.488,0.483,0.505,0.498,0.551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,20,40,63,174,236,0,0
2,0.0,0.1033636743934041,74,91,64,6,104,44,35,38,26,0.581,0.505,0.501,0.513,0.488,0.483,0.505,0.498,0.551,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,108,174,236,0,0,0
3,0.8571428571428571,0.1033636743934041,74,91,64,6,104,44,35,38,26,0.581,0.505,0.501,0.513,0.488,0.483,0.505,0.498,0.551,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,108,160,174,236,1575,0
0,0.3333333333333333,-0.05728154009363884,3,51,41,28,52,12,71,35,33,0.577,0.575,0.573,0.59,0.524,0.444,0.558,0.505,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,63,75,0,0
1,0.5,-0.05728154009363884,3,51,41,28,52,12,71,35,33,0.577,0.575,0.573,0.59,0.524,0.444,0.558,0.505,0.536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,108,174,0,0,0
2,0.9,-0.05728154009363884,3,51,41,28,52,12,71,35,33,0.577,0.575,0.573,0.59,0.524,0.444,0.558,0.505,0.536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,108,174,1097,0,0
3,0.0,-0.05728154009363884,3,51,41,28,52,12,71,35,33,0.577,0.575,0.573,0.59,0.524,0.444,0.558,0.505,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,108,174,236,1097,0,0,0
0,0.3333333333333333,0.11049480179788596,25,128,62,29,19,112,14,38,73,0.559,0.53,0.55,0.489,0.536,0.586,0.53,0.498,0.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.2,0.11049480179788596,25,128,62,29,19,112,14,38,73,0.559,0.53,0.55,0.489,0.536,0.586,0.53,0.498,0.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,63,75,174,236,0,0,0
2,0.6,0.11049480179788596,25,128,62,29,19,112,14,38,73,0.559,0.53,0.55,0.489,0.536,0.586,0.53,0.498,0.529,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,63,75,108,174,236,1097,0
3,0.5,0.11049480179788596,25,128,62,29,19,112,14,38,73,0.559,0.53,0.55,0.489,0.536,0.586,0.53,0.498,0.529,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,63,75,108,160,236,1097,0
0,0.6666666666666666,0.0676233223234326,59,66,111,76,14,75,69,61,91,0.48,0.593,0.481,0.497,0.557,0.525,0.526,0.407,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,39,42,63,1123,1575,0,0
1,1.4,0.0676233223234326,59,66,111,76,14,75,69,61,91,0.48,0.593,0.481,0.497,0.557,0.525,0.526,0.407,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63,174,1123,1575,0,0,0,0
2,0.6,0.0676233223234326,59,66,111,76,14,75,69,61,91,0.48,0.593,0.481,0.497,0.557,0.525,0.526,0.407,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63,139,160,174,1575,0,0,0
0,0.5,0.1750945286083212,91,41,72,14,97,73,98,19,10,0.505,0.573,0.618,0.557,0.542,0.529,0.524,0.507,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,0,0
1,0.3,0.1750945286083212,91,41,72,14,97,73,98,19,10,0.505,0.573,0.618,0.557,0.542,0.529,0.524,0.507,0.497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,63,174,0,0,0
2,0.2,0.1750945286083212,91,41,72,14,97,73,98,19,10,0.505,0.573,0.618,0.557,0.542,0.529,0.524,0.507,0.497,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,14,16,20,63,174,1097,0
